3630
 520.0406  39.01  0.697  0.992  0.720  1
 520.1080  22.00  0.772  2.092  1.480  1
 520.1143  40.00  0.145  0.543  0.250  1
 520.2256  26.00  0.771  4.256  1.300  1
 520.2336  26.00  0.928  2.176  1.660  1
 520.4511  24.00  0.984  0.941  1.750  1
 520.4583  26.00  0.970  0.087  1.750  1
 520.4694  26.00  0.124  2.949  1.130  1
 520.4947  26.00  0.112  2.990  1.860  1
 520.5290  26.00  0.169  4.260  1.350  1
 520.5724  39.01  0.747  1.033  1.080  1
 520.5953  26.00  0.140  3.252  0.630  1
 520.6037  24.00  0.985  0.941  1.920  1
 520.6089  22.00  0.755  2.487  1.070  1
 520.6195  24.00  0.754  2.708  1.620  1
 520.6519  68.00  0.143  0.000  1.420  1
 520.6541  24.00  0.358  3.435  1.060  1
 520.6580  23.00  0.107  2.253  1.610  1
 520.6597  26.00  0.131  4.294  1.450  1
 520.6800  26.00  0.175  4.283  1.520  1
 520.7850  22.00  0.730  2.085  1.540  1
 520.7938  26.00  0.567  3.635  1.030  1
 520.8100  24.00  0.573  2.709  1.430  1
 520.8425  24.00  0.985  0.941  1.330  1
 520.8594  26.00  0.881  3.241  1.500  1
 520.8838  24.00  0.443  1.030  1.110  1
 520.8960  26.00  0.128  2.609  1.080  1
 520.9885  26.00  0.404  3.237  1.060  1
 521.0385  22.00  0.981  0.048  1.250  1
 521.0539  21.00  0.200  2.509  1.100  1
 521.1207  26.00  0.230  3.415  1.760  1
 521.1223  22.00  0.841  0.836  1.430  1
 521.1530  22.01  0.501  2.590  1.150  1
 521.1816  27.00  0.239  3.952  1.590  1
 521.2219  24.00  0.190  3.321  1.340  1
 521.2280  22.00  0.724  2.250  1.480  1
 521.2360  60.01  0.279  0.205  0.870  1
 521.2691  27.00  0.514  3.514  1.330  1
 521.2993  22.00  0.543  2.231  1.530  1
 521.3344  26.00  0.237  4.386  2.000  1
 521.3806  26.00  0.237  3.943  1.470  1
 521.4132  24.00  0.662  3.369  1.350  1
 521.4607  26.00  0.283  4.294  0.790  1
 521.4613  24.00  0.143  3.322  1.920  1
 521.4730  27.00  0.261  3.952  2.010  1
 521.5180  26.00  0.880  3.266  1.500  1
 521.5285  24.00  0.522  3.449  1.210  1
 521.5312  25.00  0.144  4.435  1.290  1
 521.6274  26.00  0.956  1.608  0.680  1
 521.6473  28.00  0.638  3.740  1.000  1
 521.6567  23.00  0.149  2.264  1.450  1
 521.7390  26.00  0.872  3.211  1.490  1
 521.7919  26.00  0.762  3.640  0.970  1
 521.8084  22.00  0.237  2.396  0.760  1
 521.8197  29.00  0.719  3.817  1.100  1
 521.9626  21.00  0.163  2.509  0.890  1
 521.9702  22.00  0.930  0.021  1.500  1
 522.0066  29.00  0.392  3.817  1.067  1
 522.0108  59.01  0.131  0.796  0.930  1
 522.0258  22.00  0.391  2.334  0.940  1
 522.0285  28.00  0.460  3.740  1.020  1
 522.0892  24.00  0.514  3.385  3.000  1
 522.1036  26.00  0.585  4.294  0.790  1
 522.1432  26.00  0.826  0.052  1.850  1
 522.1752  24.00  0.604  3.375  1.360  1
 522.1760  26.00  0.220  3.274  0.640  1
 522.2346  22.00  0.130  0.813  2.230  1
 522.2395  26.00  0.695  2.279  1.100  1
 522.2666  24.00  0.679  2.708  1.440  1
 522.2674  22.00  0.778  2.085  0.000  1
 522.2925  12.00  0.259  4.346  1.250  1
 522.3183  26.00  0.753  3.635  0.500  1
 522.3620  22.00  0.795  2.092  1.010  1
 522.3878  24.00  0.248  3.648  1.000  1
 522.4063  24.00  0.478  3.410  1.760  1
 522.4138  22.00  0.669  0.826  1.340  1
 522.4299  26.00  0.654  2.176  0.620  1
 522.4300  22.00  0.852  2.134  1.420  1
 522.4533  24.00  0.230  3.368  1.310  1
 522.4540  22.00  0.817  2.103  1.250  1
 522.4583  24.00  0.342  2.709  1.800  1
 522.4901  28.00  0.172  4.419  1.010  1
 522.4912  40.00  0.131  0.519  1.333  1
 522.4925  24.00  0.781  3.450  1.610  1
 522.4930  22.00  0.837  2.117  1.340  1
 522.5020  24.00  0.728  3.428  1.640  1
 522.5526  26.00  0.950  0.110  2.250  1
 522.5694  23.00  0.157  2.278  1.250  1
 522.6539  22.01  0.820  1.566  0.860  1
 522.6862  26.00  0.922  3.038  2.170  1
 522.6897  26.00  0.578  4.294  1.160  1
 522.7067  24.00  0.586  2.710  1.390  1
 522.7150  26.00  0.931  2.424  0.980  1
 522.7189  26.00  0.978  1.557  1.000  1
 522.7497  26.00  0.124  5.033  1.560  1
 522.7877  22.01  0.151  2.598  1.520  1
 522.8376  26.00  0.698  4.220  0.970  1
 522.9846  26.00  0.870  3.283  1.500  1
 522.9866  26.00  0.821  4.220  1.390  1
 523.0202  27.00  0.717  1.740  1.460  1
 523.0363  27.00  0.114  4.110  1.240  1
 523.0691  26.00  0.145  4.294  0.870  1
 523.0968  22.00  0.509  2.239  1.500  1
 523.1395  26.00  0.352  3.573  0.470  1
 523.1834  28.00  0.121  3.740  1.660  1
 523.2940  26.00  0.950  2.940  1.260  1
 523.3690  23.00  0.135  2.295  1.470  1
 523.3811  22.00  0.708  0.818  1.240  1
 523.4071  23.00  0.619  2.359  0.890  1
 523.4190  60.01  0.285  0.550 -0.110  1
 523.4625  26.01  0.507  3.221  0.870  1
 523.4715  27.00  0.128  4.175  0.720  1
 523.5192  27.00  0.669  2.137  0.870  1
 523.5387  26.00  0.792  4.076  1.200  1
 523.5414  26.00  0.324  2.588  1.290  1
 523.5494  28.00  0.498  3.898  0.820  1
 523.6202  26.00  0.656  4.186  0.390  1
 523.6380  26.00  0.197  4.312  1.160  1
 523.7079  27.00  0.101  4.175  1.220  1
 523.7264  26.00  0.171  3.547  0.830  1
 523.7329  24.01  0.293  4.073  1.340  1
 523.7541  22.00  0.842  1.502  0.440  1
 523.7833  24.00  0.332  3.648  2.010  1
 523.8228  28.00  0.108  4.105  1.260  1
 523.8253  26.00  0.101  3.984  1.910  1
 523.8467  26.00  0.115  4.913  1.910  1
 523.8537  22.00  0.615  2.092  1.500  1
 523.8588  22.00  0.848  0.848  1.190  1
 523.8961  24.00  0.746  2.709  1.540  1
 523.9813  21.01  0.664  1.455  1.010  1
 523.9936  22.00  0.597  0.813  0.750  1
 524.0473  24.00  0.391  3.668  1.080  1
 524.0862  23.00  0.623  2.374  1.090  1
 524.1459  24.00  0.397  2.710  2.480  1
 524.1900  26.00  0.481  4.415  1.520  1
 524.2491  26.00  0.833  3.634  1.000  1
 524.3143  24.00  0.186  3.648  2.510  1
 524.3298  24.00  0.204  4.446  1.130  1
 524.3354  24.00  0.705  3.395  1.490  1
 524.3531  27.00  0.206  3.409  1.150  1
 524.3701  22.00  0.231  2.345  1.340  1
 524.3776  26.00  0.715  4.256  1.270  1
 524.5626  26.00  0.787  4.313  1.240  1
 524.5715  26.00  0.216  5.086  1.600  1
 524.5731  26.00  0.320  3.415  1.350  1
 524.6128  22.00  0.437  2.506  1.030  1
 524.6353  22.00  0.590  0.813  0.000  1
 524.6550  22.00  0.631  0.836  1.240  1
 524.6643  22.00  0.313  2.408  0.970  1
 524.7050  26.00  0.943  0.087  1.990  1
 524.7289  22.00  0.769  2.103  1.490  1
 524.7565  24.00  0.954  0.961  2.510  1
 524.7911  27.00  0.605  1.785  1.330  1
 524.8383  22.00  0.363  1.879  1.140  1
 524.9105  26.00  0.533  4.473  0.930  1
 524.9576  60.01  0.381  0.976  1.040  1
 525.0000  27.00  0.333  4.175  1.140  1
 525.0209  26.00  0.940  0.121  3.000  1
 525.0646  26.00  0.901  2.198  1.500  1
 525.0804  60.01  0.117  0.745  0.080  1
 525.0921  22.00  0.769  0.826  1.010  1
 525.1478  22.00  0.715  0.818  0.730  1
 525.2019  22.01  0.167  2.590  1.300  1
 525.2100  22.00  0.910  0.048  1.520  1
 525.2377  22.00  0.211  2.333  0.530  1
 525.3021  26.00  0.654  2.279  1.010  1
 525.3239  26.00  0.126  3.635  0.370  1
 525.3462  26.00  0.825  3.283  1.510  1
 525.3668  22.00  0.358  2.239  1.470  1
 525.4033  22.00  0.161  2.250  1.460  1
 525.4497  22.00  0.204  2.334  1.030  1
 525.4904  24.00  0.703  3.410  1.530  1
 525.4929  26.01  0.202  3.230  0.820  1
 525.4955  26.00  0.951  0.110  2.260  1
 525.5114  24.00  0.726  3.464  1.310  1
 525.5327  25.00  0.766  3.133  1.160  1
 525.5502  60.01  0.437  0.205  0.770  1
 525.5663  26.00  0.622  4.220  1.430  1
 525.5736  26.00  0.630  4.283  1.200  1
 525.5806  22.00  0.770  2.117  1.490  1
 525.6821  23.00  0.140  2.616  0.580  1
 525.6893  38.00  0.163  2.271  1.167  1
 525.7581  22.00  0.240  2.487  1.020  1
 525.7655  26.00  0.453  3.573  1.100  1
 525.8383  21.00  0.217  2.509  1.070  1
 525.9094  26.00  0.761  4.371  1.120  1
 525.9466  28.00  0.366  3.740  0.980  1
 525.9728  59.01  0.134  0.633  0.650  1
 525.9973  22.00  0.658  2.738  1.020  1
 526.0388  20.00  0.788  2.521  2.000  1
 526.0771  25.00  0.285  3.135  1.250  1
 526.1491  26.00  0.147  2.949  1.700  1
 526.1704  20.00  0.880  2.521  1.000  1
 526.1751  24.00  0.658  3.698  1.150  1
 526.2137  22.01  0.572  1.582  1.410  1
 526.2241  20.00  0.888  2.521  0.500  1
 526.2246  26.00  0.252  5.100  1.290  1
 526.2610  26.00  0.249  4.320  1.280  1
 526.2881  26.00  0.665  3.251  1.340  1
 526.3306  26.00  0.876  3.266  1.500  1
 526.3394  26.00  0.186  3.640  1.620  1
 526.3480  22.00  0.738  2.134  1.580  1
 526.3865  26.00  0.695  3.573  0.880  1
 526.4153  24.00  0.966  0.968  2.010  1
 526.4237  20.00  0.880  2.523  1.330  1
 526.4437  26.00  0.126  2.990  0.960  1
 526.4812  26.01  0.254  3.230  0.140  1
 526.5148  24.00  0.702  3.428  1.490  1
 526.5242  26.00  0.355  3.018  0.630  1
 526.5556  20.00  0.914  2.523  0.990  1
 526.5709  28.00  0.320  3.655  1.630  1
 526.5715  24.00  0.948  0.968  1.990  1
 526.5787  27.00  0.157  3.622  1.470  1
 526.5936  26.00  0.534  2.559  1.360  1
 526.5957  26.00  0.155  3.635  1.640  1
 526.5964  22.00  0.833  1.887  1.170  1
 526.6297  27.00  0.364  3.687  0.940  1
 526.6378  27.00  0.158  4.113  1.260  1
 526.6500  27.00  0.759  2.042  1.050  1
 526.6555  26.00  0.931  2.998  1.280  1
 526.7113  22.00  0.114  0.813  0.750  1
 526.7269  26.00  0.535  4.371  1.000  1
 526.7652  26.00  0.117  5.064  1.340  1
 526.8321  28.00  0.294  4.538  1.130  1
 526.8495  27.00  0.280  3.732  0.710  1
 526.8608  22.01  0.164  2.598  0.940  1
 526.8951  24.00  0.357  3.668  1.670  1
 526.9472  60.01  0.118  0.550 -0.260  1
 526.9537  26.00  0.984  0.859  1.200  1
 526.9877  22.00  0.410  1.873  0.920  1
 527.0058  26.00  0.459  3.635  1.360  1
 527.0270  20.00  0.931  2.526  1.150  1
 527.0356  26.00  0.975  1.608  0.750  1
 527.1293  26.00  0.227  4.913  1.130  1
 527.1524  41.00  0.100  0.142  0.500  1
 527.1611  22.00  0.266  2.778  1.030  1
 527.2000  24.00  0.721  3.449  1.180  1
 527.2268  26.00  0.425  5.033  1.500  1
 527.3163  26.00  0.865  3.292  1.520  1
 527.3373  26.00  0.869  2.484  0.490  1
 527.3425  24.00  0.634  3.450  1.570  1
 527.3427  60.01  0.375  0.680  0.670  1
 527.3624  26.00  0.679  4.313  1.230  1
 527.4229  58.01  0.219  1.044  0.860  1
 527.4964  24.01  0.224  4.071  1.240  1
 527.4981  26.00  0.229  4.076  1.960  1
 527.5171  24.00  0.756  3.375  1.180  1
 527.5277  24.00  0.834  2.889  1.170  1
 527.5299  26.00  0.117  3.547  0.600  1
 527.5606  26.00  0.106  4.733  1.400  1
 527.5750  24.00  0.851  2.889  2.170  1
 527.6002  26.01  0.528  3.199  0.910  1
 527.6067  24.00  0.847  2.889  2.000  1
 527.6162  26.00  0.327  3.640  1.210  1
 527.7307  26.00  0.689  4.415  0.850  1
 527.7365  40.00  0.177  0.543  1.000  1
 527.8575  26.00  0.141  3.301  0.350  1
 527.8806  26.00  0.128  5.033  1.280  1
 527.9650  26.00  0.270  3.301  0.880  1
 528.0279  26.00  0.634  3.640  0.630  1
 528.0283  24.00  0.662  3.369  1.130  1
 528.0361  26.00  0.739  3.642  1.390  1
 528.0629  27.00  0.479  3.629  1.090  1
 528.1653  28.00  0.234  4.105  1.720  1
 528.1700  26.00  0.160  3.301  1.490  1
 528.1790  26.00  0.902  3.038  1.180  1
 528.2376  22.00  0.866  1.053  1.000  1
 528.2432  26.00  0.166  4.991  1.360  1
 528.3147  24.00  0.138  3.668  2.000  1
 528.3438  22.00  0.824  1.879  1.000  1
 528.3484  27.00  0.121  4.113  1.080  1
 528.3621  26.00  0.907  3.241  1.500  1
 528.4109  26.01  0.346  2.891  0.650  1
 528.4377  22.00  0.627  1.046  0.510  1
 528.4425  26.00  0.574  3.634  0.370  1
 528.4609  26.00  0.400  4.186  0.910  1
 528.5127  26.00  0.481  4.434  1.120  1
 528.5637  24.00  0.468  3.368  0.580  1
 528.5764  21.00  0.183  2.509  0.980  1
 528.6613  20.00  0.103  4.780  1.500  1
 528.7178  24.00  0.541  3.438  1.200  1
 528.7783  27.00  0.129  4.049  1.360  1
 528.8290  26.00  0.109  5.100  2.290  1
 528.8466  26.00  0.174  4.371  1.040  1
 528.8525  26.00  0.774  3.694  1.020  1
 528.8794  22.00  0.388  2.427  1.150  1
 528.9269  22.00  0.542  0.836  1.380  1
 528.9272  24.00  0.491  3.369  1.020  1
 528.9815  39.01  0.106  1.033  1.410  1
 529.0799  26.00  0.106  4.320  1.540  1
 529.0818  57.01  0.153  0.000  0.820  1
 529.2597  26.00  0.613  4.991  1.220  1
 529.3029  26.00  0.192  4.386  1.180  1
 529.3160  60.01  0.430  0.823  0.900  1
 529.3376  24.00  0.336  3.375  1.360  1
 529.3959  26.00  0.537  4.143  0.980  1
 529.4086  26.00  0.414  5.064  1.460  1
 529.4547  26.00  0.353  3.640  1.210  1
 529.5312  26.00  0.467  4.415  0.690  1
 529.5775  22.00  0.831  1.067  1.230  1
 529.6090  26.00  0.125  4.301  2.110  1
 529.6691  24.00  0.961  0.983  1.000  1
 529.6806  40.00  0.127  0.999  1.000  1
 529.7229  22.00  0.815  1.873  0.850  1
 529.7377  24.00  0.864  2.900  1.250  1
 529.8016  24.00  0.847  2.900  1.840  1
 529.8201  26.00  0.375  5.033  1.710  1
 529.8272  24.00  0.969  0.983  1.670  1
 529.8419  22.00  0.741  2.506  1.010  1
 529.8494  24.00  0.824  2.900  1.830  1
 529.8538  28.00  0.209  5.342  0.990  1
 529.8776  26.00  0.698  3.642  1.380  1
 529.8853  26.00  0.165  4.991  1.690  1
 530.0012  22.00  0.849  1.053  1.000  1
 530.0403  26.00  0.340  4.593  0.930  1
 530.0745  24.00  0.922  0.983  1.840  1
 530.1039  27.00  0.671  1.710  1.490  1
 530.1101  27.00  0.542  2.137  0.500  1
 530.1950  21.00  0.214  0.000  1.080  1
 530.1970  57.01  0.155  0.403  1.500  1
 530.2300  26.00  0.882  3.283  1.510  1
 530.3528  57.01  0.124  0.321  1.430  1
 530.4180  24.00  0.625  3.464  1.700  1
 530.4761  26.00  0.138  4.988  1.310  1
 530.5416  26.00  0.103  3.635  2.360  1
 530.5853  24.01  0.134  3.827  1.600  1
 530.7276  24.00  0.237  3.698  1.560  1
 530.7361  26.00  0.907  1.608  1.500  1
 530.8408  24.01  0.101  4.071  1.500  1
 530.8428  22.00  0.113  0.826  1.030  1
 530.8457  26.00  0.168  4.796  1.260  1
 530.8679  26.00  0.192  4.256  1.420  1
 530.8921  25.00  0.137  5.405  1.020  1
 531.0463  26.00  0.146  5.086  0.970  1
 531.1434  40.00  0.159  0.520  0.500  1
 531.1450  60.01  0.116  0.986  1.000  1
 531.2477  26.00  0.116  4.076  1.220  1
 531.2856  24.00  0.679  3.449  1.850  1
 531.3236  22.00  0.479  1.067  1.330  1
 531.3563  24.01  0.160  4.074  1.030  1
 531.5070  26.00  0.550  4.371  1.100  1
 531.5458  26.00  0.167  5.067  0.690  1
 531.5775  26.00  0.364  3.640  1.450  1
 531.6616  26.01  0.594  3.153  1.050  1
 531.6784  26.01  0.351  3.221  0.520  1
 531.6931  26.00  0.152  5.086  1.840  1
 531.7525  26.00  0.257  4.143  1.190  1
 531.8032  26.00  0.155  3.018  0.830  1
 531.8349  21.01  0.149  1.357  0.760  1
 531.8598  41.00  0.109  0.197  0.900  1
 531.8771  24.00  0.638  3.438  2.170  1
 531.9036  26.00  0.194  4.835  0.940  1
 531.9211  26.00  0.336  4.076  1.170  1
 531.9332  24.00  0.106  4.533  0.870  1
 531.9607  26.00  0.103  4.415  1.310  1
 531.9623  26.00  0.123  2.990  1.510  1
 531.9810  60.01  0.488  0.550  0.260  1
 532.0036  26.00  0.512  3.642  0.910  1
 532.1108  26.00  0.700  4.434  0.990  1
 532.1835  26.00  0.538  3.634  1.010  1
 532.2041  26.00  0.839  2.279  0.670  1
 532.2099  24.00  0.265  4.468  0.990  1
 532.3509  26.00  0.336  2.279  1.670  1
 532.3928  22.00  0.383  0.826  1.330  1
 532.4179  26.00  0.926  3.211  1.500  1
 532.4311  25.00  0.171  5.396  1.100  1
 532.4862  24.00  0.308  4.490  1.100  1
 532.5035  24.00  0.210  4.451  0.740  1
 532.5272  27.00  0.342  4.021  1.250  1
 532.5554  26.01  0.202  3.221  1.130  1
 532.6142  26.00  0.703  3.573  0.710  1
 532.6352  26.00  0.153  5.106  0.510  1
 532.6790  26.00  0.275  4.415  0.860  1
 532.7252  26.00  0.227  3.640  1.310  1
 532.7858  26.00  0.126  4.415  0.530  1
 532.8039  26.00  0.983  0.915  1.130  1
 532.8323  24.00  0.883  2.914  1.150  1
 532.8531  26.00  0.965  1.557  1.200  1
 532.8729  22.00  0.829  0.813  0.250  1
 532.9138  24.00  0.843  2.914  1.700  1
 532.9785  24.00  0.775  2.914  1.750  1
 532.9990  26.00  0.742  4.076  0.650  1
 533.1452  27.00  0.646  1.785  0.830  1
 533.2647  27.00  0.171  3.568  1.470  1
 533.2661  26.00  0.406  4.186  0.670  1
 533.2900  26.00  0.925  1.557  1.500  1
 533.3723  24.00  0.260  3.375  1.110  1
 533.3769  26.00  0.302  3.017  0.990  1
 533.4824  27.00  0.132  4.021  1.170  1
 533.4869  24.01  0.148  4.072  0.410  1
 533.4974  27.00  0.391  4.025  1.360  1
 533.6771  22.01  0.763  1.582  1.080  1
 533.7732  26.01  0.101  3.230  0.960  1
 533.8305  22.00  0.841  0.826  1.150  1
 533.9416  26.00  0.238  4.435  2.020  1
 533.9417  21.00  0.110  1.954  1.200  1
 533.9514  27.00  0.124  4.232  0.920  1
 533.9929  26.00  0.887  3.266  1.510  1
 534.0447  24.00  0.620  3.438  2.020  1
 534.0666  22.00  0.361  0.818  1.240  1
 534.1024  26.00  0.959  1.608  0.920  1
 534.1057  25.00  0.862  2.114  1.290  1
 534.1060  21.00  0.134  1.943  0.530  1
 534.1325  27.00  0.224  4.146  1.140  1
 534.1489  22.00  0.114  3.062  0.910  1
 534.2545  26.00  0.130  4.956  1.490  1
 534.2695  27.00  0.573  4.021  1.050  1
 534.2958  21.00  0.473  0.000  0.800  1
 534.3378  27.00  0.168  4.025  1.130  1
 534.4158  41.00  0.165  0.348  1.167  1
 534.4396  22.00  0.101  3.460  1.000  1
 534.4429  25.00  0.205  5.384  1.130  1
 534.4560  27.00  0.306  4.025  1.250  1
 534.4757  24.00  0.448  3.449  1.870  1
 534.5538  24.00  0.103  3.464  1.750  1
 534.5796  24.00  0.971  1.004  1.170  1
 534.5976  12.00  0.173  5.108  1.750  1
 534.5976  12.00  0.252  5.108  1.250  1
 534.7071  28.00  0.191  4.154  1.270  1
 534.7495  27.00  0.155  4.149  1.140  1
 534.7705  28.00  0.134  3.796  1.270  1
 534.8129  25.00  0.235  3.378  1.100  1
 534.8315  24.00  0.962  1.004  1.590  1
 534.8770  26.00  0.145  5.064  1.200  1
 534.9153  27.00  0.101  3.409  1.190  1
 534.9308  21.00  0.405  1.851  0.890  1
 534.9465  20.00  0.873  2.709  0.990  1
 534.9711  21.00  0.529  0.021  1.080  1
 534.9738  26.00  0.626  4.386  1.550  1
 534.9866  25.00  0.259  5.370  1.170  1
 535.0456  81.00  0.206  0.966  1.167  1
 535.0722  41.00  0.141  0.267  1.071  1
 535.1068  22.00  0.700  2.778  1.000  1
 535.2045  27.00  0.544  3.576  1.160  1
 535.3373  26.00  0.778  4.103  1.500  1
 535.3391  28.00  0.730  1.951  1.000  1
 535.3424  23.00  0.174  2.365  1.090  1
 535.3496  27.00  0.455  4.146  1.050  1
 535.3524  58.01  0.292  0.879  0.830  1
 535.3962  26.00  0.175  5.010  1.690  1
 535.4009  27.00  0.106  2.080  0.960  1
 535.5770  21.00  0.194  1.954  0.920  1
 535.6091  21.00  0.488  1.865  1.070  1
 535.8113  26.00  0.190  3.301  1.190  1
 535.9192  27.00  0.349  4.149  0.620  1
 536.1467  60.01  0.222  0.680  0.380  1
 536.1625  26.00  0.570  4.415  1.010  1
 536.1711  22.00  0.421  0.836  1.280  1
 536.2263  22.00  0.150  2.345  0.000  1
 536.2556  40.00  0.107  0.543  1.000  1
 536.2774  27.00  0.324  4.232  1.060  1
 536.2869  26.01  0.403  3.199  0.710  1
 536.4871  26.00  0.823  4.445  0.630  1
 536.5399  26.00  0.826  3.573  0.950  1
 536.6639  22.00  0.690  0.818  1.130  1
 536.7340  24.00  0.151  3.011  1.500  1
 536.7466  26.00  0.842  4.415  0.920  1
 536.8536  24.00  0.216  3.847  0.960  1
 536.8895  27.00  0.148  3.530  0.970  1
 536.9590  27.00  0.750  1.740  1.100  1
 536.9961  26.00  0.851  4.371  1.100  1
 537.1325  28.00  0.515  4.419  1.010  1
 537.1437  26.00  0.661  4.435  1.490  1
 537.1489  26.00  0.981  0.958  1.000  1
 537.1506  24.00  0.203  3.845  0.910  1
 537.1600  26.00  0.760  4.313  1.150  1
 537.3702  24.00  0.176  3.850  0.780  1
 537.3708  26.00  0.703  4.473  1.670  1
 537.4771  26.00  0.163  3.573  1.150  1
 537.5355  21.00  0.291  1.969  1.060  1
 537.6599  22.00  0.345  0.000  2.310  1
 537.6831  26.00  0.244  4.294  0.870  1
 537.7048  26.00  0.153  3.547  0.890  1
 537.7637  25.00  0.700  3.844  1.300  1
 537.8235  26.00  0.172  5.033  1.310  1
 537.8247  27.00  0.122  4.025  0.720  1
 537.9575  26.00  0.764  3.694  1.100  1
 538.1015  22.01  0.688  1.566  0.920  1
 538.1768  27.00  0.161  4.240  0.970  1
 538.2467  28.00  0.102  5.363  1.220  1
 538.2475  26.00  0.706  4.371  1.100  1
 538.2913  22.00  0.221  1.873  0.920  1
 538.3369  26.00  0.864  4.312  1.120  1
 538.3408  23.00  0.132  2.582  1.060  1
 538.4630  22.00  0.511  0.826  1.150  1
 538.5133  23.00  0.173  2.608  1.120  1
 538.5151  40.00  0.676  0.519  1.250  1
 538.5576  26.00  0.266  3.694  0.960  1
 538.6333  26.00  0.563  4.154  1.180  1
 538.6960  26.00  0.362  3.642  1.170  1
 538.6967  24.00  0.629  3.369  1.410  1
 538.7480  26.00  0.455  4.143  1.190  1
 538.7562  24.00  0.566  3.368  1.500  1
 538.8341  28.00  0.430  1.935  1.270  1
 538.8544  25.00  0.277  3.373  1.210  1
 538.9151  22.00  0.225  3.583  1.170  1
 538.9169  22.00  0.804  0.813  1.000  1
 538.9479  26.00  0.775  4.415  1.010  1
 538.9988  22.00  0.647  1.873  0.820  1
 539.0379  24.00  0.513  3.369  1.470  1
 539.1057  22.00  0.273  1.879  1.160  1
 539.1249  26.00  0.170  3.573  2.070  1
 539.1339  24.00  0.439  3.369  1.480  1
 539.1459  26.00  0.773  4.154  1.410  1
 539.1593  22.00  0.569  0.900  1.820  1
 539.1785  26.00  0.150  2.692  1.290  1
 539.2015  26.00  0.115  4.796  1.680  1
 539.2078  21.00  0.397  1.987  1.160  1
 539.2327  28.00  0.229  4.154  1.730  1
 539.3167  26.00  0.882  3.241  1.500  1
 539.3392  58.01  0.127  1.103  0.990  1
 539.3739  27.00  0.139  4.058  1.400  1
 539.4346  26.00  0.114  4.835  1.080  1
 539.4677  25.00  0.938  0.000  1.860  1
 539.4680  26.00  0.601  4.186  0.920  1
 539.5218  26.00  0.229  4.445  0.120  1
 539.6226  22.01  0.435  1.584  0.550  1
 539.6558  22.01  0.220  2.598  0.950  1
 539.6593  22.00  0.697  0.000  1.080  1
 539.6611  22.00  0.459  0.021  2.150  1
 539.6898  26.00  0.194  3.017  1.650  1
 539.7063  22.00  0.746  1.879  1.010  1
 539.7128  26.00  0.979  0.915  1.430  1
 539.7199  26.00  0.639  4.446  1.350  1
 539.7618  26.00  0.538  3.634  0.540  1
 539.8279  26.00  0.739  4.445  0.790  1
 539.9499  25.00  0.649  3.853  1.870  1
 540.0501  26.00  0.801  4.371  1.160  1
 540.0596  24.00  0.720  3.375  1.460  1
 540.0655  26.00  0.473  3.635  0.460  1
 540.1267  26.00  0.405  4.320  1.260  1
 540.1379  22.00  0.529  0.818  0.830  1
 540.1926  23.00  0.450  2.359  1.010  1
 540.1990  27.00  0.103  4.240  0.600  1
 540.2774  39.01  0.217  1.839  0.890  1
 540.3350  26.00  0.237  5.106  0.500  1
 540.3821  26.00  0.757  4.076  0.890  1
 540.4013  22.00  0.595  2.334  1.450  1
 540.4117  26.00  0.836  4.313  1.220  1
 540.4151  26.00  0.842  4.434  1.130  1
 540.4549  26.00  0.356  4.733  1.130  1
 540.4991  24.00  0.532  3.375  1.470  1
 540.5350  26.00  0.593  4.386  1.170  1
 540.5775  26.00  0.979  0.990  0.750  1
 540.5928  26.00  0.109  4.913  1.470  1
 540.6004  25.00  0.133  2.888  1.780  1
 540.6180  22.00  0.128  3.569  1.120  1
 540.6335  26.00  0.505  4.076  1.520  1
 540.6775  26.00  0.470  4.371  0.870  1
 540.7382  26.00  0.411  3.547  1.290  1
 540.7419  25.00  0.800  2.143  1.650  1
 540.7481  26.00  0.101  4.076  0.940  1
 540.7574  40.00  0.105  0.730  1.200  1
 540.8124  27.00  0.220  2.280  1.050  1
 540.8940  22.00  0.599  0.000  0.170  1
 540.9133  26.00  0.626  4.371  1.540  1
 540.9136  26.00  0.136  4.796  1.630  1
 540.9607  22.00  0.783  1.887  1.110  1
 540.9785  24.00  0.973  1.030  1.250  1
 541.0910  26.00  0.829  4.473  0.990  1
 541.1389  26.00  0.132  3.640  0.820  1
 541.2784  26.00  0.435  4.434  1.000  1
 541.3689  25.00  0.531  3.859  1.830  1
 541.3703  27.00  0.121  4.058  1.030  1
 541.4073  26.01  0.125  3.221  1.190  1
 541.5200  26.00  0.854  4.386  1.170  1
 541.5249  23.00  0.587  2.374  1.000  1
 541.7033  26.00  0.462  4.415  0.770  1
 541.8751  22.01  0.654  1.582  1.040  1
 542.0054  24.00  0.239  3.845  0.900  1
 542.0355  25.00  0.827  2.143  1.210  1
 542.0937  22.00  0.102  0.826  0.570  1
 542.1168  14.00  0.100  5.619  0.970  1
 542.1397  26.00  0.207  3.642  0.660  1
 542.1551  60.01  0.105  0.380  1.030  1
 542.1850  26.00  0.342  4.549  1.510  1
 542.2150  26.00  0.250  4.320  1.610  1
 542.2380  22.00  0.115  3.559  1.010  1
 542.3739  26.00  0.262  3.695  1.850  1
 542.4060  23.00  0.267  2.359  0.910  1
 542.4068  26.00  0.852  4.320  1.200  1
 542.4142  26.00  0.351  4.076  1.190  1
 542.4531  28.00  0.237  4.167  0.820  1
